,City,Year,Company,Model,Variant,KM_Driven,No._of_Owners,Fuel_Type,Calculated_Score,Original_Price,Discount,On_Road_Price,Ex_Showroom_Price
1962,Mumbai,2014,MARUTI,SWIFT DZIRE,ZXI 1.2 BS IV,55095,1,Petrol,181000,489599,0,489599,479911
1963,Mumbai,2018,MARUTI,CELERIO,ZXI AMT,42307,2,Petrol,169000,454499,50800,403699,391157
1964,Mumbai,2022,RENAULT,DUSTER,RXZ CVT 1.3 TURBO,9752,1,Petrol,474000,1567999,88700,1479299,1465401
1965,Mumbai,2015,SKODA,RAPID,1.5 TDI MT AMBITION,58087,1,Diesel,181000,485599,0,485599,475911
1966,Mumbai,2019,MARUTI,CELERIO,VXI CNG OPT,52195,1,Petrol + CNG,507000,583399,0,583399,573711
1967,Mumbai,2022,TATA,TIAGO,XZ+ CNG 1.2 RTN,14430,1,Petrol + CNG,715000,846999,36900,810099,797911
1968,Mumbai,2016,MARUTI,CELERIO,VXI AMT,44156,1,Petrol,181000,437099,7000,430099,417557
1969,Mumbai,2013,HYUNDAI,I20,MAGNA O 1.2,83550,1,Petrol,181000,345699,0,345699,336011
1970,Mumbai,2018,MARUTI,DZIRE,VDI AMT,51691,1,Diesel,315000,750099,0,750099,736201
1971,Mumbai,2012,HONDA,CITY,V MT PETROL,86331,2,Petrol,181000,398299,5000,393299,383611
1972,Mumbai,2015,MARUTI,WAGON R 1.0,LXI,24359,1,Petrol,181000,345599,0,345599,335911
1973,Mumbai,2020,KIA,SONET,GTX PLUS DCT 1.0,7282,1,Petrol,474000,1406699,61900,1344799,1332257
1974,Mumbai,2014,HONDA,CRV,2.4 AT 4WD AVN,103683,1,Petrol,1638,968699,91000,877699,858292
1975,Mumbai,2015,MARUTI,CIAZ,ZXI,81604,1,Petrol,102000,544699,6500,538199,528511
1976,Mumbai,2021,RENAULT,KIGER,RXZ CVT 1.0 TURBO DUAL TONE,14326,1,Petrol,715000,1116099,75800,1040299,1030611
1977,Mumbai,2019,MARUTI,NEW  WAGON-R,VXI 1.0,24316,1,Petrol,367000,552399,48300,504099,491911
1978,Mumbai,2012,HONDA,CITY,1.5 E MT PETROL,81474,1,Petrol,181000,420599,27300,393299,383611
1979,Mumbai,2021,TATA,TIAGO,XZA+ 1.2 RTN,964,1,Petrol,367000,756499,24000,732499,722811
1980,Mumbai,2019,TATA,HARRIER,XZ 2.0L Kryotec,39190,1,Diesel,715000,1638499,8700,1629799,1620111
1981,Mumbai,2014,HONDA,BRIO,1.2 S MT I VTEC,44857,1,Petrol,140000,394399,10000,384399,374711
1982,Mumbai,2013,MARUTI,SWIFT DZIRE,VXI,68895,1,Petrol,181000,447999,29500,418499,408811
1983,Mumbai,2016,HONDA,JAZZ,1.2 V MT,74645,1,Petrol,102000,522399,39300,483099,473411
1984,Mumbai,2016,MARUTI,CIAZ,ZXI AT,45011,1,Petrol,181000,672599,12200,660399,650711
1985,Mumbai,2017,MARUTI,ALTO 800,VXI,21684,1,Petrol,169000,295799,0,295799,283257
1986,Mumbai,2016,FORD,ECOSPORT,1.5 TREND TI VCT,24560,1,Petrol,181000,592499,16300,576199,566511
1987,Mumbai,2016,HONDA,JAZZ,1.2 S MT,53951,1,Petrol,181000,480999,34100,446899,437211
1988,Mumbai,2018,MARUTI,ALTO K10,VXI (O) AMT,5762,1,Petrol,468000,440199,49200,390999,378457
1989,Mumbai,2018,MARUTI,BALENO,SIGMA PETROL 1.2,884,1,Petrol,370000,526899,0,526899,513001
1990,Mumbai,2016,HONDA,BRIO,1.2 S MT I VTEC,19706,2,Petrol,140000,396999,28800,368199,354301
1991,Mumbai,2018,MARUTI,EECO,5 STR WITH AC PLUSHTR,44621,2,Petrol,507000,401699,20400,381299,371611
1992,Mumbai,2018,MARUTI,CELERIO,ZXI,7001,1,Petrol,169000,520999,6700,514299,504611
1993,Mumbai,2014,MARUTI,RITZ,VXI,58849,1,Petrol,140000,398599,26100,372499,358601
1994,Mumbai,2018,TATA,TIAGO,XZA 1.2 REVOTRON,18719,2,Petrol,169000,547399,23700,523699,509801
1995,Mumbai,2016,MARUTI,WAGON R STINGRAY,VXI OPT,27435,1,Petrol,140000,434499,7500,426999,414457
1996,Mumbai,2018,DATSUN,REDI GO,T (O),40174,2,Petrol,468000,317799,38000,279799,270111
1997,Mumbai,2017,TATA,TIAGO,XT 1.05 REVOTORQ,91942,2,Diesel,507000,443299,31500,411799,397901
1998,Mumbai,2019,MARUTI,BALENO,ZETA 1.2 K12,28953,1,Petrol,367000,722499,39100,683399,673711
1999,Mumbai,2017,HYUNDAI,VERNA,FLUIDIC 1.4 VTVT,48188,1,Petrol,169000,651899,0,651899,639711
2000,Mumbai,2020,TOYOTA,URBAN CRUISER,PREMIUM DUAL TONE AT,15821,2,Petrol,367000,1105399,53000,1052399,1038501
2001,Mumbai,2020,KIA,SONET,GTX PLUS DCT 1.0,11846,1,Petrol,474000,1406699,52100,1354599,1342057
2002,Mumbai,2017,VOLKSWAGEN,VENTO,COMFORTLINE MT PETROL,64855,1,Petrol,102000,600499,24600,575899,556492
2003,Mumbai,2016,MARUTI,ALTO 800,VXI (O),13614,1,Petrol,181000,305299,0,305299,295611
2004,Mumbai,2021,MAHINDRA,XUV 3OO,1.2 W6 MT,9791,1,Petrol,367000,1019099,83000,936099,922201
2005,Mumbai,2012,HONDA,CITY,V MT PETROL,87176,2,Petrol,181000,421999,0,421999,408101
2006,Mumbai,2017,MARUTI,SWIFT,VXI OPT,23307,1,Petrol,169000,600099,38700,561399,551711
2007,Mumbai,2016,MARUTI,CELERIO,ZXI AMT,37249,1,Petrol,181000,467299,0,467299,454757
2008,Mumbai,2016,TOYOTA,COROLLA ALTIS,G AT,60337,1,Petrol,181000,919199,73200,845999,836311
2009,Mumbai,2014,HONDA,CRV,2.4 AT 4WD AVN,96699,2,Petrol,102000,925299,34500,890799,871392
2010,Mumbai,2016,MARUTI,CELERIO,VXI CNG,57454,1,Petrol + CNG,520000,437999,0,437999,428311
2011,Mumbai,2016,MARUTI,CIAZ,VXI,66798,1,Petrol,102000,628899,0,628899,619211
2012,Mumbai,2020,KIA,SONET,GTX PLUS DCT 1.0,16306,2,Petrol,474000,1334999,67900,1267099,1257411
2013,Mumbai,2021,RENAULT,DUSTER,RXZ,28564,1,Petrol,715000,968199,88800,879399,869711
